MERGE	speaker	en:speaker	bare lemma tag, now namespaced
MERGE	speech	en:speech	bare lemma tag, now namespaced
MERGE	struggle	en:struggle	bare lemma tag, now namespaced
MERGE	suficiente	es:suficiente	bare lemma tag, now namespaced
MERGE	suggest	en:suggest	bare lemma tag, now namespaced
MERGE	sunset	en:sunset	bare lemma tag, now namespaced
MERGE	talkative	en:talkative	bare lemma tag, now namespaced
MERGE	tampoco	es:tampoco	bare lemma tag, now namespaced
MERGE	te	es:te	bare lemma tag, now namespaced
MERGE	than	en:than	bare lemma tag, now namespaced
MERGE	third	en:third	bare lemma tag, now namespaced
MERGE	throughout	en:throughout	bare lemma tag, now namespaced
MERGE	too	en:too	bare lemma tag, now namespaced
MERGE	toss	en:toss	bare lemma tag, now namespaced
MERGE	tras	es:tras	bare lemma tag, now namespaced
MERGE	tu	es:tu	bare lemma tag, now namespaced
MERGE	tú	es:tú	bare lemma tag, now namespaced
MERGE	unless	en:unless	bare lemma tag, now namespaced
MERGE	unspeakable	en:unspeakable	bare lemma tag, now namespaced
MERGE	upon	en:upon	bare lemma tag, now namespaced
MERGE	usted	es:usted	bare lemma tag, now namespaced
MERGE	ustedes	es:ustedes	bare lemma tag, now namespaced
MERGE	vacante	es:vacante	bare lemma tag, now namespaced
MERGE	very	en:very	bare lemma tag, now namespaced
MERGE	viejo	es:viejo	bare lemma tag, now namespaced
MERGE	visit	en:visit	bare lemma tag, now namespaced
MERGE	volunteer	en:volunteer	bare lemma tag, now namespaced
MERGE	wanna	en:wanna	bare lemma tag, now namespaced
MERGE	warn	en:warn	bare lemma tag, now namespaced
MERGE	waste	en:waste	bare lemma tag, now namespaced
MERGE	which	en:which	bare lemma tag, now namespaced
MERGE	while	en:while	bare lemma tag, now namespaced
MERGE	why	en:why	bare lemma tag, now namespaced
MERGE	won't	en:won't	bare lemma tag, now namespaced
MERGE	wonder	en:wonder	bare lemma tag, now namespaced
MERGE	worse	en:worse	bare lemma tag, now namespaced
MERGE	worst	en:worst	bare lemma tag, now namespaced
MERGE	worth	en:worth	bare lemma tag, now namespaced
MERGE	wouldn't	en:wouldn't	bare lemma tag, now namespaced
MERGE	yo	es:yo	bare lemma tag, now namespaced
MERGE	él	es:él	bare lemma tag, now namespaced
MERGE	éxito	es:éxito	bare lemma tag, now namespaced
MERGE	último	es:último	bare lemma tag, now namespaced
MERGE	abandon	en:abandon	bare lemma tag, now namespaced
